Endereço,Tipo Endereço,Motivo Bloq.Ender.,Estoque Total (Unit.),Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063719,FD INF CAPRICHO BABY HIPER G 06 X 60,2586010100,2026-12-31 00:00:00,1010,,126,0,0,0,0,126
,,,,,,,,,,,,
018-023-07-01,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060342,FD INF VIC BABY MEGA EG 3X70,1684820100,2026-11-30 00:00:00,979,,120,0,0,0,0,120
,,,,,,,,,,,,
018-023-07-02,Armazenagem,,60,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060340,FD INF VIC BABY MEGA M 03X90,1723780100,2027-02-28 00:00:00,1069,,60,0,0,0,0,60
,,,,,,,,,,,,
018-024-02-01,Armazenagem,,42,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063720,FD INF CAPRICHO BABY HIPER EG 06 X 50,1691500100,2026-12-31 00:00:00,1010,,42,0,0,0,0,42
,,,,,,,,,,,,
018-024-02-02,Armazenagem,,272,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063734,FD INF CAPRICHO BABY REGULAR G 16 X 7,266901001,2027-01-31 00:00:00,1041,,272,0,0,0,0,272
,,,,,,,,,,,,
018-024-03-01,Armazenagem,,200,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000061254,FD INF CAP BUMMIS TUBOS JUMBINHO P 12X24,1571830100,2026-04-30 00:00:00,765,,48,0,0,0,0,48
,020000061255,FD INF CAP BUMMIS TUBOS JUMBINHO M 12X20,1678280100,2026-11-30 00:00:00,979,,72,0,0,0,0,72
,020000061262,FD INF CAP BUMMIS TUBOS JUMBO EG 08X24,1735270100,2027-03-31 00:00:00,1100,,80,0,0,0,0,80
,,,,,,,,,,,,
018-024-03-02,Armazenagem,,30,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063738,FD INF CAPRICHO BABY SUPER JUMBO G 3X 80,1696940100,2026-12-31 00:00:00,1010,,30,0,0,0,0,30
,,,,,,,,,,,,
018-024-04-01,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060343,FD INF VIC BABY MEGA XXG 3X56,1684650100,2026-11-30 00:00:00,979,,120,0,0,0,0,120
,,,,,,,,,,,,
018-024-04-02,Armazenagem,,168,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063754,FD INF MULTIFRAL HIPER XXG 06X40,1684680100,2026-11-30 00:00:00,979,,168,0,0,0,0,168
,,,,,,,,,,,,
018-024-05-01,Armazenagem,,126,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063753,FD INF MULTIFRAL HIPER EG 06X50,1684250100,2026-11-30 00:00:00,979,,126,0,0,0,0,126
,,,,,,,,,,,,
018-024-05-02,Armazenagem,,126,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063753,FD INF MULTIFRAL HIPER EG 06X50,1684250100,2026-11-30 00:00:00,979,,126,0,0,0,0,126
,,,,,,,,,,,,
018-024-06-01,Armazenagem,,96,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060341,FD INF VIC BABY MEGA G 03X80,1691520100,2026-12-31 00:00:00,1010,,96,0,0,0,0,96
,,,,,,,,,,,,
018-024-06-02,Armazenagem,,168,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063754,FD INF MULTIFRAL HIPER XXG 06X40,1684680100,2026-11-30 00:00:00,979,,168,0,0,0,0,168
,,,,,,,,,,,,
018-024-07-01,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063740,FD INF CAPRICHO BABY SUPER JUMBO XXG3X56,275501001,2027-01-31 00:00:00,1041,,120,0,0,0,0,120
,,,,,,,,,,,,
018-024-07-02,Armazenagem,,60,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063740,FD INF CAPRICHO BABY SUPER JUMBO XXG3X56,275501001,2027-01-31 00:00:00,1041,,60,0,0,0,0,60
,,,,,,,,,,,,
018-025-02-01,Armazenagem,,48,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063725,FD INF CAPRICHO BABY JUMBINHO EG 12 X 14,1698190100,2026-12-31 00:00:00,1010,,48,0,0,36,0,12
,,,,,,,,,,,,
018-025-02-02,Armazenagem,,540,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063725,FD INF CAPRICHO BABY JUMBINHO EG 12 X 14,277501001,2027-01-31 00:00:00,1041,,540,0,0,0,0,540
,,,,,,,,,,,,
018-025-03-01,Armazenagem,,135,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060315,FD INF MULTIFRAL SUPER JUMBO P 03X100,1553960100,2026-03-31 00:00:00,735,,135,0,0,0,0,135
,,,,,,,,,,,,
018-025-03-02,Armazenagem,,126,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060336,FD INF VIC BABY HIPER G 06X60,1681670100,2026-11-30 00:00:00,979,,126,0,0,0,0,126
,,,,,,,,,,,,
018-025-04-01,Armazenagem,,12,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000061254,FD INF CAP BUMMIS TUBOS JUMBINHO P 12X24,1571830100,2026-04-30 00:00:00,765,,12,0,0,0,0,12
,,,,,,,,,,,,
018-025-04-02,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060343,FD INF VIC BABY MEGA XXG 3X56,1684650100,2026-11-30 00:00:00,979,,120,0,0,0,0,120
,,,,,,,,,,,,
018-025-05-01,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060343,FD INF VIC BABY MEGA XXG 3X56,311701001,2027-03-31 00:00:00,1100,,120,0,0,0,0,120
,,,,,,,,,,,,
018-025-05-02,Armazenagem,,56,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060396,FD GER FIT CARE CONF ECONOMICA M 04X30,1711150100,2027-01-31 00:00:00,1041,,56,0,0,0,0,56
,,,,,,,,,,,,
018-025-06-01,Armazenagem,,108,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000061258,FD INF CAP BUMMIS TUBOS JUMBINHOXXG12X12,1670840100,2026-11-30 00:00:00,979,,108,0,0,0,0,108
,,,,,,,,,,,,
018-025-06-02,Armazenagem,,288,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060420,FD GER SENSATY PREMIUM PANTS G 08X08,202301001,2026-09-30 00:00:00,918,,288,0,0,0,0,288
,,,,,,,,,,,,
018-026-02-01,Armazenagem,,60,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063719,FD INF CAPRICHO BABY HIPER G 06 X 60,2586010100,2026-12-31 00:00:00,1010,,60,0,0,0,0,60
,,,,,,,,,,,,
018-026-02-02,Armazenagem,,168,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060338,FD INF VIC BABY HIPER XXG 06X40,1681580100,2026-11-30 00:00:00,979,,168,0,0,0,0,168
,,,,,,,,,,,,
018-026-03-01,Armazenagem,,210,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060338,FD INF VIC BABY HIPER XXG 06X40,1681580100,2026-11-30 00:00:00,979,,210,0,0,0,0,210
,,,,,,,,,,,,
018-026-03-02,Armazenagem,,96,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000061262,FD INF CAP BUMMIS TUBOS JUMBO EG 08X24,1693330100,2026-12-31 00:00:00,1010,,72,0,0,0,0,72
,020000062468,FD CALÇA BUMMIS TUBOS MEGA EG 6X26,1726190100,2027-02-28 00:00:00,1069,,24,0,0,0,0,24
,,,,,,,,,,,,
018-026-04-01,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060343,FD INF VIC BABY MEGA XXG 3X56,1684650100,2026-11-30 00:00:00,979,,120,0,0,0,0,120
,,,,,,,,,,,,
018-026-04-02,Armazenagem,,80,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060397,FD GER FIT CARE CONF ECONOMICA G 04X30,1729950100,2027-02-28 00:00:00,1069,,80,0,0,0,0,80
,,,,,,,,,,,,
018-026-05-01,Armazenagem,,92,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060393,FD GER FIT CARE CONFORT REGULAR M 08X08,179501001,2026-08-31 00:00:00,888,,8,0,0,0,0,8
,020000063724,FD INF CAPRICHO BABY JUMBINHO G 12 X 18,1733610100,2027-02-28 00:00:00,1069,,84,0,0,0,0,84
,,,,,,,,,,,,
018-026-05-02,Armazenagem,,60,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063450,FD INF CAP BUMMIS TUBOS HIPER XXG 4X54,1704470100,2027-01-31 00:00:00,1041,,60,0,0,0,0,60
,,,,,,,,,,,,
018-026-06-01,Armazenagem,,76,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060396,FD GER FIT CARE CONF ECONOMICA M 04X30,1695680100,2026-12-31 00:00:00,1010,,76,0,0,0,0,76
,,,,,,,,,,,,
018-026-06-02,Armazenagem,,96,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060342,FD INF VIC BABY MEGA EG 3X70,1684820100,2026-11-30 00:00:00,979,,96,0,0,0,0,96
,,,,,,,,,,,,
018-026-07-01,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063739,FD INF CAPRICHO BABY SUPER JUMBO EG 3X70,1704220100,2027-01-31 00:00:00,1041,,120,0,0,0,0,120
,,,,,,,,,,,,
018-026-07-02,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063739,FD INF CAPRICHO BABY SUPER JUMBO EG 3X70,1704220100,2027-01-31 00:00:00,1041,,120,0,0,0,0,120
,,,,,,,,,,,,
018-027-02-01,Armazenagem,,12,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063724,FD INF CAPRICHO BABY JUMBINHO G 12 X 18,1721860100,2027-01-31 00:00:00,1041,,12,0,0,0,0,12
,,,,,,,,,,,,
018-027-02-02,Armazenagem,,156,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063724,FD INF CAPRICHO BABY JUMBINHO G 12 X 18,1721860100,2027-01-31 00:00:00,1041,,156,0,0,24,0,132
,,,,,,,,,,,,
018-027-03-01,Armazenagem,,288,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063726,FD INF CAPRICHO BABY JUMBINHO XXG 12 X12,292801001,2027-02-28 00:00:00,1069,,288,0,0,0,0,288
,,,,,,,,,,,,
018-027-03-02,Armazenagem,,210,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060338,FD INF VIC BABY HIPER XXG 06X40,1681580100,2026-11-30 00:00:00,979,,210,0,0,0,0,210
,,,,,,,,,,,,
018-027-04-01,Armazenagem,,126,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060336,FD INF VIC BABY HIPER G 06X60,1681670100,2026-11-30 00:00:00,979,,126,0,0,0,0,126
,,,,,,,,,,,,
018-027-04-02,Armazenagem,,126,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060336,FD INF VIC BABY HIPER G 06X60,1681670100,2026-11-30 00:00:00,979,,126,0,0,0,0,126
,,,,,,,,,,,,
018-027-05-01,Armazenagem,,52,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060420,FD GER SENSATY PREMIUM PANTS G 08X08,221201001,2026-10-31 00:00:00,949,,16,0,0,0,0,16
,020000062468,FD CALÇA BUMMIS TUBOS MEGA EG 6X26,1726190100,2027-02-28 00:00:00,1069,,36,0,0,0,0,36
,,,,,,,,,,,,
018-027-05-02,Armazenagem,,126,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060337,FD INF VIC BABY HIPER EG 06X50,1681460100,2026-11-30 00:00:00,979,,126,0,0,0,0,126
,,,,,,,,,,,,
018-027-06-01,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060343,FD INF VIC BABY MEGA XXG 3X56,1684650100,2026-11-30 00:00:00,979,,120,0,0,0,0,120
,,,,,,,,,,,,
018-027-06-02,Armazenagem,,18,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063752,FD INF MULTIFRAL HIPER G 06X60,1684220100,2026-12-31 00:00:00,1010,,18,0,0,0,0,18
,,,,,,,,,,,,
018-027-07-01,Armazenagem,,24,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063726,FD INF CAPRICHO BABY JUMBINHO XXG 12 X12,292801001,2027-02-28 00:00:00,1069,,24,0,0,0,0,24
,,,,,,,,,,,,
018-027-07-02,Armazenagem,,96,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060341,FD INF VIC BABY MEGA G 03X80,1691520100,2026-12-31 00:00:00,1010,,96,0,0,0,0,96
,,,,,,,,,,,,
018-028-02-01,Armazenagem,,168,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060338,FD INF VIC BABY HIPER XXG 06X40,1681580100,2026-11-30 00:00:00,979,,168,0,0,0,0,168
,,,,,,,,,,,,
018-028-02-02,Armazenagem,,168,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060338,FD INF VIC BABY HIPER XXG 06X40,1681580100,2026-11-30 00:00:00,979,,168,0,0,0,0,168
,,,,,,,,,,,,
018-028-03-01,Armazenagem,,126,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060336,FD INF VIC BABY HIPER G 06X60,1681670100,2026-11-30 00:00:00,979,,126,0,0,0,0,126
,,,,,,,,,,,,
018-028-03-02,Armazenagem,,126,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060336,FD INF VIC BABY HIPER G 06X60,1681670100,2026-11-30 00:00:00,979,,126,0,0,0,0,126
,,,,,,,,,,,,
018-028-04-01,Armazenagem,,126,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060336,FD INF VIC BABY HIPER G 06X60,1681670100,2026-11-30 00:00:00,979,,126,0,0,0,0,126
,,,,,,,,,,,,
018-028-04-02,Armazenagem,,12,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063737,FD INF CAPRICHO BABY SUPER JUMBO M 3X 90,1692650100,2026-12-31 00:00:00,1010,,12,0,0,0,0,12
,,,,,,,,,,,,
018-028-05-01,Armazenagem,,120,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060343,FD INF VIC BABY MEGA XXG 3X56,1684650100,2026-11-30 00:00:00,979,,120,0,0,0,0,120
,,,,,,,,,,,,
018-028-05-02,Armazenagem,,126,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060337,FD INF VIC BABY HIPER EG 06X50,1681460100,2026-11-30 00:00:00,979,,126,0,0,0,0,126
,,,,,,,,,,,,
018-028-06-01,Armazenagem,,96,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060342,FD INF VIC BABY MEGA EG 3X70,1684820100,2026-11-30 00:00:00,979,,96,0,0,0,0,96
,,,,,,,,,,,,
018-028-06-02,Armazenagem,,96,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060342,FD INF VIC BABY MEGA EG 3X70,1684820100,2026-11-30 00:00:00,979,,96,0,0,0,0,96
,,,,,,,,,,,,
018-028-07-02,Armazenagem,,40,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063723,FD INF CAPRICHO BABY JUMBINHO M 12 X 20,272901001,2027-01-31 00:00:00,1041,,24,0,0,24,0,0
,020000063733,FD INF CAPRICHO BABY REGULAR M 16 X 8,272901001,2027-01-31 00:00:00,1041,,16,0,0,0,0,16
,,,,,,,,,,,,
018-029-02-01,Armazenagem,,96,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060341,FD INF VIC BABY MEGA G 03X80,1691520100,2026-12-31 00:00:00,1010,,96,0,0,0,0,96
,,,,,,,,,,,,
018-029-02-02,Armazenagem,,96,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060341,FD INF VIC BABY MEGA G 03X80,1691520100,2026-12-31 00:00:00,1010,,96,0,0,0,0,96
,,,,,,,,,,,,
018-029-03-01,Armazenagem,,210,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060338,FD INF VIC BABY HIPER XXG 06X40,1681580100,2026-11-30 00:00:00,979,,210,0,0,0,0,210
,,,,,,,,,,,,
018-029-03-02,Armazenagem,,168,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060338,FD INF VIC BABY HIPER XXG 06X40,1681580100,2026-11-30 00:00:00,979,,168,0,0,0,0,168
,,,,,,,,,,,,
018-029-04-01,Armazenagem,,96,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060341,FD INF VIC BABY MEGA G 03X80,1691520100,2026-12-31 00:00:00,1010,,96,0,0,0,0,96
,,,,,,,,,,,,
018-029-04-02,Armazenagem,,100,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060417,FD GER SENSATY PREMIUM ECONOMICA G 04X20,1711350100,2027-01-31 00:00:00,1041,,100,0,0,0,0,100
,,,,,,,,,,,,
018-029-05-01,Armazenagem,,192,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063615,"ESPARADRAPO IMPERMEAVEL 2,5CM X4,5 CM",RSH00201,2025-01-31 00:00:00,311,,192,0,0,0,0,192
,,,,,,,,,,,,
018-029-05-02,Armazenagem,,96,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060341,FD INF VIC BABY MEGA G 03X80,1691520100,2026-12-31 00:00:00,1010,,96,0,0,0,0,96
,,,,,,,,,,,,
018-029-06-01,Armazenagem,,256,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000060394,FD GER FIT CARE CONFORT REGULAR G 08X08,1721730100,2027-02-28 00:00:00,1069,,256,0,0,0,0,256
,,,,,,,,,,,,
018-029-06-02,Armazenagem,,126,,,,,,,,,
,Cód.Produto,Descrição,Num. Lote,Data Validade,Dias Venc.,Lote Bloq.,Estoque,Res.Apanha,Ress.Entrada,Ress.Saída,Ajuste Saída,Saldo
,020000063752,FD INF MULTIFRAL HIPER G 06X60,1684220100,2026-12-31 00:00:00,1010,,126,0,0,0,0,126
,,,,,,,,,,,,
018-029-07-01,Armazenagem,,96,,,,,,,,,
