Código,Descrição,Curva Frac,Curva Cx,Curva Geral,Qtde Venda Frac,Qtde Venda Cx,Qtde Venda Geral,Dias Pedido Frac,Dias Pedido Cx,Dias Pedido Geral,Ativ.Ressupr.Frac,Ativ.Ressupr.Cx,Ativ.Ressupr.Geral,Média por dia frac,Média por dia cx,Média por dia geral,Estoque Armaz.,Ender.Cx.Fech.,Estoque Cx,Capacidade Cx,Embal.,Estoque Frac,Capacidade Frac,Permite Frac.,Ender.Frac.,Tipo,Qtde Desvio Picking,local
802851.0,"RAÇÃO ROYAL CANIN FEL URI HIGH DIL-1,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802832.0,"RAÇÃO ROYAL CANIN FEL URI HIGH DIL-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802904.0,"RAÇÃO ROYAL CANIN FELINE RENAL-1,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802871.0,"RAÇÃO ROYAL CANIN FELINE RENAL-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802905.0,"RAÇÃO ROYAL CANIN FELINE URINARY-1,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802872.0,"RAÇÃO ROYAL CANIN FELINE URINARY-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802941.0,RAÇÃO ROYAL CANIN GASTR INT LOW FAT-10KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802858.0,RAÇÃO ROYAL CANIN GASTR INT LOW FAT-410G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802812.0,RAÇÃO ROYAL CANIN GASTRO INTESTINAL-400G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802920.0,"RAÇÃO ROYAL CANIN GAT IND LONGHAIR-1,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802833.0,"RAÇÃO ROYAL CANIN GATO DIGEST CARE-1,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802988.0,"RAÇÃO ROYAL CANIN GATO FIT-1,5 KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802877.0,"RAÇÃO ROYAL CANIN GATO IND LONGHAI-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802914.0,"RAÇÃO ROYAL CANIN GATO INT HAIRBAL-1,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802840.0,"RAÇÃO ROYAL CANIN GATO KITTEN STER-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802991.0,"RAÇÃO ROYAL CANIN GATO PERSIAN-1,5 KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802987.0,"RAÇÃO ROYAL CANIN GATO STERIL 7+-1,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802882.0,"RAÇÃO ROYAL CANIN GATO STERILIS 7+-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802995.0,RAÇÃO ROYAL CANIN GOLDEN ADULTO-12 KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802994.0,RAÇÃO ROYAL CANIN GOLDEN JUNIOR-12 KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802901.0,RAÇÃO ROYAL CANIN HEPATIC LATA-420G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802940.0,RAÇÃO ROYAL CANIN HEPATIC-10KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802938.0,"RAÇÃO ROYAL CANIN HYPO SMALL DOG-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802860.0,RAÇÃO ROYAL CANIN HYPO SMALLDOG-2KG,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802939.0,RAÇÃO ROYAL CANIN HYPOALLERGENIC-10KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802926.0,"RAÇÃO ROYAL CANIN KITTEN PERSIAN-1,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802911.0,"RAÇÃO ROYAL CANIN KITTEN STERILIS-1,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802957.0,RAÇÃO ROYAL CANIN LABRADOR AD-12KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802956.0,RAÇÃO ROYAL CANIN LABRADOR JR-12KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802955.0,RAÇÃO ROYAL CANIN MALTÊS AD-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802825.0,"RAÇÃO ROYAL CANIN MALTÊS AD-2,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802888.0,RAÇÃO ROYAL CANIN MALTÊS JR-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802816.0,"RAÇÃO ROYAL CANIN MALTÊS JR-2,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802928.0,RAÇÃO ROYAL CANIN MAXI AD-15KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802927.0,RAÇÃO ROYAL CANIN MAXI DERMACO-10KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802862.0,RAÇÃO ROYAL CANIN MAXI JR-15KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802868.0,RAÇÃO ROYAL CANIN MAXI LIGHT-15KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802898.0,RAÇÃO ROYAL CANIN MEDIUM AD 7+-15KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802973.0,RAÇÃO ROYAL CANIN MEDIUM AD-15KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802869.0,RAÇÃO ROYAL CANIN MEDIUM AGEING 10+-15KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802870.0,RAÇÃO ROYAL CANIN MEDIUM DERMACOMF-10KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802863.0,RAÇÃO ROYAL CANIN MEDIUM JR-15KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802861.0,RAÇÃO ROYAL CANIN MEDIUM LIGHT-15KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802985.0,RAÇÃO ROYAL CANIN MEDIUM SENSIBLE-15 KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802984.0,RAÇÃO ROYAL CANIN MEDIUM STERILISED-10KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802827.0,"RAÇÃO ROYAL CANIN MIN INDOOR AD 8+-2,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802971.0,RAÇÃO ROYAL CANIN MINI AD 8+-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802830.0,"RAÇÃO ROYAL CANIN MINI AD 8+-2,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802970.0,"RAÇÃO ROYAL CANIN MINI AD 8+-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802998.0,RAÇÃO ROYAL CANIN MINI ADULTO-1 KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802983.0,"RAÇÃO ROYAL CANIN MINI ADULTO-2,5 KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802972.0,"RAÇÃO ROYAL CANIN MINI AD-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802997.0,RAÇÃO ROYAL CANIN MINI AGEING +12-1 KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802829.0,"RAÇÃO ROYAL CANIN MINI AGEING +12-2,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802814.0,"RAÇÃO ROYAL CANIN MINI DERMACOMFOR-2,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802834.0,"RAÇÃO ROYAL CANIN MINI DERMACOMFOR-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802850.0,RAÇÃO ROYAL CANIN MINI DERMACOMFO-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802967.0,"RAÇÃO ROYAL CANIN MINI IND AD SENIOR 7,5",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802990.0,RAÇÃO ROYAL CANIN MINI INDO AGEIN 12-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802996.0,RAÇÃO ROYAL CANIN MINI INDOOR AD 8+-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802969.0,RAÇÃO ROYAL CANIN MINI INDOOR AD-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802828.0,"RAÇÃO ROYAL CANIN MINI INDOOR AD-2,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802968.0,"RAÇÃO ROYAL CANIN MINI INDOOR AD-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802977.0,"RAÇÃO ROYAL CANIN MINI INDOOR JR-2,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802896.0,"RAÇÃO ROYAL CANIN MINI INDOOR JR-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802989.0,RAÇÃO ROYAL CANIN MINI INDOOR JUNIOR-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802895.0,RAÇÃO ROYAL CANIN MINI JR-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802894.0,"RAÇÃO ROYAL CANIN MINI JR-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802976.0,"RAÇÃO ROYAL CANIN MINI JUNIOR-2,5 KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802893.0,RAÇÃO ROYAL CANIN MINI LIGHT-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802819.0,"RAÇÃO ROYAL CANIN MINI LIGHT-2,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802892.0,"RAÇÃO ROYAL CANIN MINI LIGHT-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802891.0,RAÇÃO ROYAL CANIN MINI SENSIBLE-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802818.0,"RAÇÃO ROYAL CANIN MINI SENSIBLE-2,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802890.0,"RAÇÃO ROYAL CANIN MINI SENSIBLE-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802805.0,RAÇÃO ROYAL CANIN MINI STERILISED-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802867.0,"RAÇÃO ROYAL CANIN MINI STERILISED-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802923.0,"RAÇÃO ROYAL CANIN MOTHER BABY CAT-1,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802922.0,"RAÇÃO ROYAL CANIN MOTHER BABY CAT-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802843.0,RAÇÃO ROYAL CANIN OBESITY LATA-410G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802937.0,"RAÇÃO ROYAL CANIN OBESITY-1,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802813.0,"RAÇÃO ROYAL CANIN OBESITY-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802954.0,RAÇÃO ROYAL CANIN PASTOR ALEMÃO AD-12KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802953.0,RAÇÃO ROYAL CANIN PASTORALEMÃO PUPY 12KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802980.0,"RAÇÃO ROYAL CANIN POODLE ADULTO-2,5 KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802952.0,RAÇÃO ROYAL CANIN POODLE AD-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802951.0,"RAÇÃO ROYAL CANIN POODLE AD-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802790.0,RAÇÃO ROYAL CANIN PREM CAT BEL PELAG-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802836.0,RAÇÃO ROYAL CANIN PREM CAT BEL PELA-10KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802852.0,RAÇÃO ROYAL CANIN PREMI CAT KITTEN-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802838.0,RAÇÃO ROYAL CANIN PREMIU CAT KITTEN-10KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802835.0,RAÇÃO ROYAL CANIN PREMIUM CAT AD-10KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802806.0,RAÇÃO ROYAL CANIN PREMIUM CAT CAST-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802837.0,RAÇÃO ROYAL CANIN PREMIUM CAT CAST-10KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802979.0,"RAÇÃO ROYAL CANIN PUG ADULTO-2,5 KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802950.0,RAÇÃO ROYAL CANIN PUG AD-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802949.0,"RAÇÃO ROYAL CANIN PUG AD-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802864.0,RAÇÃO ROYAL CANIN RENAL LATA-200G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802884.0,RAÇÃO ROYAL CANIN RENAL LATA-410G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802793.0,RAÇÃO ROYAL CANIN RENAL SPECIAL CÃES-2KG,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802792.0,"RAÇÃO ROYAL CANIN RENALSPECIAL CÃE-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802936.0,RAÇÃO ROYAL CANIN RENAL-2KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802810.0,"RAÇÃO ROYAL CANIN RENAL-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802802.0,RAÇÃO ROYAL CANIN ROTTWEILER AD-12KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802887.0,RAÇÃO ROYAL CANIN ROTTWEILER JR-12KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802842.0,"RAÇÃO ROYAL CANIN SATIETY SMALDOG-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802831.0,"RAÇÃO ROYAL CANIN SATIETY SMALLDOG 1,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802935.0,RAÇÃO ROYAL CANIN SATIETY SUPPORT-10KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802811.0,RAÇÃO ROYAL CANIN SATIETY SUPPORT-410G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802859.0,"RAÇÃO ROYAL CANIN SATIETY SUPPORT-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802978.0,"RAÇÃO ROYAL CANIN SCHNAUZER ADULTO-2,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802948.0,RAÇÃO ROYAL CANIN SCHNAUZER AD-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802947.0,"RAÇÃO ROYAL CANIN SCHNAUZER AD-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802946.0,RAÇÃO ROYAL CANIN SHIH TZU AD-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802824.0,"RAÇÃO ROYAL CANIN SHIH TZU AD-2,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802945.0,"RAÇÃO ROYAL CANIN SHIH TZU AD-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802944.0,RAÇÃO ROYAL CANIN SHIH TZU JR-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802823.0,"RAÇÃO ROYAL CANIN SHIH TZU PUPPY - 2,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802866.0,RAÇÃO ROYAL CANIN SKINCAR JR SMALDOG-2KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802856.0,RAÇÃO ROYAL CANIN SKINCARE SMALDOG-2KG,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802865.0,"RAÇÃO ROYAL CANIN SKINCARE SMALDOG-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802902.0,RAÇÃO ROYAL CANIN URINARY LATA-410G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802808.0,RAÇÃO ROYAL CANIN URINARY SMALL DOG-2KG,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,nan,,,
802807.0,"RAÇÃO ROYAL CANIN URINARY SMALLDOG-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802934.0,RAÇÃO ROYAL CANIN URINARY-10KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802933.0,RAÇÃO ROYAL CANIN URINARY-2KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802809.0,"RAÇÃO ROYAL CANIN WEIGHT CONTROL-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802931.0,RAÇÃO ROYAL CANIN X-SMALL AD 8+-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802992.0,RAÇÃO ROYAL CANIN X-SMALL ADULTO 8+-3 KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802932.0,RAÇÃO ROYAL CANIN X-SMALL AD-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802821.0,"RAÇÃO ROYAL CANIN X-SMALL AD-2,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802803.0,"RAÇÃO ROYAL CANIN X-SMALL AGEI 12+-2,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802930.0,RAÇÃO ROYAL CANIN X-SMALL AGEING 12-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802929.0,RAÇÃO ROYAL CANIN X-SMALL JR-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802820.0,"RAÇÃO ROYAL CANIN X-SMALL JR-2,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802993.0,RAÇÃO ROYAL CANIN YORKSHIRE ADULTO-1 KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802822.0,"RAÇÃO ROYAL CANIN YORKSHIRE AD-2,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802943.0,"RAÇÃO ROYAL CANIN YORKSHIRE AD-7,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802886.0,RAÇÃO ROYAL CANIN YORKSHIRE JR-1KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802815.0,"RAÇÃO ROYAL CANIN YORKSHIRE JR-2,5KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802885.0,RAÇÃO ROYAL CANINGASTRO INTESTINAL-10KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802845.0,RAÇÃO ROYAL CANINGIANT PUPPY-15KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
60836.0,RAÇÃO SUPER PREMIUM PRÓ CÃES AD 15KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802010.0,RAÇÃO THREE CATS CASTR SALMÃO FRANGO-8KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802000.0,RAÇÃO THREE CATS FIL FRANGO-8KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802026.0,RAÇÃO THREE DOGS CÃES FIL P-15 KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
802027.0,RAÇÃO THREE DOGS FRANGO CÃES AD M/G-15KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
802009.0,"RAÇÃO THREECATS AD SALM,FRANG,CARN-15KG",,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
801971.0,RAÇÃO THREECATS GATO CAST SALMÃO/FR-15KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
801970.0,RAÇÃO THREECATS ORIG CARN GATO CAST-10KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
801985.0,RAÇÃO THREEDOGS CÃES AD P-15KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
801982.0,RAÇÃO THREEDOGS CÃES SENIOR 7+-15KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
801979.0,RAÇÃO THREEDOGS CARNE CÃES AD M EG-15KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
801984.0,RAÇÃO THREEDOGS CARNE LEG AD  MG-15KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
801983.0,RAÇÃO THREEDOGS CORDEIRO AD M EG-15KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
801980.0,RAÇÃO THREEDOGS FRANGO FIL M EG-15KG,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
801981.0,RAÇÃO THREEDOGS LIGHT AD SALMÃO FR-15KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
801972.0,RAÇÃO THREEDOGS ORIG CARN CÃO AD MG-20KG,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,nan,,,
61289.0,RAÇÃO UM DOGCHOW AD RP FRANGO/ARROZ 100G,,,,,,,,,,,,,,,,0.0,,0,0.0,15.0,0.0,0.0,Não,nan,,,
802804.0,RAÇÃO ÚM ROYAL CANIN MINI AD BEAUTY-195G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,nan,,,
61288.0,RAÇÃO UMI DOGCHOW AD/RP CARNE ARROZ 100G,,,,,,,,,,,,,,,,0.0,,0,0.0,15.0,0.0,0.0,Não,nan,,,
61281.0,RAÇÃO UMIDA CATCHOW AD CARNE MOLHO 85G,,,,,,,,,,,,,,,,0.0,,0,0.0,15.0,0.0,0.0,Não,nan,,,
61282.0,RAÇÃO UMIDA CATCHOW AD FRANGO MOLHO 85G,,,,,,,,,,,,,,,,0.0,,0,0.0,15.0,0.0,0.0,Não,nan,,,
