,Ordem,Código,Descrição,Curva Frac,Curva Cx,Curva Geral,Qtde Venda Frac,Qtde Venda Cx,Qtde Venda Geral,Dias Pedido Frac,Dias Pedido Cx,Dias Pedido Geral,Ativ.Ressupr.Frac,Ativ.Ressupr.Cx,Ativ.Ressupr.Geral,Média por dia frac,Média por dia cx,Média por dia geral,Estoque Armaz.,Ender.Cx.Fechada,Estoque Cx,Capacidade Cx,Embal.,Estoque Frac,Capacidade Frac,Permite Frac.,Ender.Fracionado,Tipo,Qtde Desvio Picking,local
7404,7405,801946,PEITORALGUIAGR PET PRIME MARINHEIRO-G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7405,7406,801947,PEITORALGUIAGR PET PRIME MARINHEIRO-M,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7406,7407,801948,PEITORALGUIAGR PET PRIME MARINHEIRO-P,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7407,7408,801917,PEITORALGUIAGR PET PRIME TRIÂNGULOS-G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7408,7409,801918,PEITORALGUIAGR PET PRIME TRIÂNGULOS-M,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7409,7410,801940,PEITORALGUIAGR PET PRIME TRIBAL-P,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7410,7411,801908,"PEITORALGUIAGR PET SPECIA AZ,VERM,BR-G",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7411,7412,801909,"PEITORALGUIAGR PET SPECIA AZ,VERM,BR-M",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7412,7413,801910,"PEITORALGUIAGR PET SPECIA AZ,VERM,BR-P",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7413,7414,801906,"PEITORALGUIAGR PET SPECIA MARR,ROS,BR-P",,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7414,7415,801900,PEITORALGUIAGR PET SPECIAG PRETO-G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7415,7416,801901,PEITORALGUIAGR PET SPECIAG PRETO-M,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7416,7417,801902,PEITORALGUIAGR PET SPECIAG PRETO-P,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7417,7418,801913,"PEITORALGUIAGR PET SPECIALE AZ,BR-G",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7418,7419,801912,"PEITORALGUIAGR PET SPECIALE AZ,BR-GG",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7419,7420,801914,"PEITORALGUIAGR PET SPECIALE AZ,BR-M",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7420,7421,801915,"PEITORALGUIAGR PET SPECIALE AZ,BR-P",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7421,7422,801916,"PEITORALGUIAGR PET SPECIALE AZ,BR-PP",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7422,7423,801920,PEITORALGUIAGR PET SPECIALEG PR AZ-G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7423,7424,801921,PEITORALGUIAGR PET SPECIALEG PR AZ-M,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7424,7425,801922,PEITORALGUIAGR PET SPECIALEG PR AZ-P,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7425,7426,801798,PEITORALGUIAGRPET EUROPA MULTICOLOR-G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7426,7427,801799,PEITORALGUIAGRPET EUROPA MULTICOLOR-M,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7427,7428,801800,PEITORALGUIAGRPET EUROPA MULTICOLOR-P,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7428,7429,801804,PEITORALGUIAGRPET EUROPA ZIG-ZAG-G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7429,7430,801805,PEITORALGUIAGRPET EUROPA ZIG-ZAG-M,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7430,7431,801806,PEITORALGUIAGRPET EUROPA ZIG-ZAG-P,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7431,7432,801624,"PEITORALGUIAGRPET SPECI AZ,BR,VERM-PP",,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7432,7433,801933,"PEITORALGUIAGRPET SPECIA AM,ROS,AZ-G",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7433,7434,801932,"PEITORALGUIAGRPET SPECIA AM,ROS,AZ-GG",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7434,7435,801934,"PEITORALGUIAGRPET SPECIA AM,ROS,AZ-M",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7435,7436,801935,"PEITORALGUIAGRPET SPECIA AM,ROS,AZ-PP",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7436,7437,801907,"PEITORALGUIAGRPET SPECIA AZ,VERM,BR-GG",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7437,7438,801911,"PEITORALGUIAGRPET SPECIA AZ,VERM,BR-PP",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7438,7439,801929,"PEITORALGUIAGRPET SPECIA LAR,VERM,BR-G",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7439,7440,801930,"PEITORALGUIAGRPET SPECIA LAR,VERM,BR-M",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7440,7441,801931,"PEITORALGUIAGRPET SPECIA LAR,VERM,BR-P",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7441,7442,801874,PEITORALGUIAGRPET SPECIA MARR BR-G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7442,7443,801873,PEITORALGUIAGRPET SPECIA MARR BR-GG,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7443,7444,801875,PEITORALGUIAGRPET SPECIA MARR BR-M,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7444,7445,801876,PEITORALGUIAGRPET SPECIA MARR BR-P,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7445,7446,801877,PEITORALGUIAGRPET SPECIA MARR BR-PP,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7446,7447,801937,"PEITORALGUIAGRPET SPECIA MARR,ROS,BR-G",,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7447,7448,801936,"PEITORALGUIAGRPET SPECIA MARR,ROS,BR-GG",,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7448,7449,801904,"PEITORALGUIAGRPET SPECIA ROS,VERD,BR-G",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7449,7450,801905,"PEITORALGUIAGRPET SPECIA ROS,VERD,BR-M",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7450,7451,801926,"PEITORALGUIAGRPET SPECIA ROS,VERD,BR-P",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7451,7452,801927,"PEITORALGUIAGRPET SPECIA ROS,VERD,BR-PP",,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7452,7453,801894,PEITORALGUIAGRPETGOLD AZUL ROYAL-G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7453,7454,801896,PEITORALGUIAGRPETGOLD VERMELHO-M,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7454,7455,61753,PEIXES DE FUNDO 600G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7455,7456,63282,PEIXES DE FUNDO 800G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7456,7457,63129,PELEFOOD CAT 35G,,,,,,,,,,,,,,,,0.0,,0,0.0,24.0,0.0,0.0,Sim,,,,
7457,7458,63133,PELEFOOD DOG STICKS 160G,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Sim,,,,
7458,7459,63132,PELEFOOD DOG STICKS 450G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Sim,,,,
7459,7460,63130,PELEFOOD DOG 120G,,,,,,,,,,,,,,,,0.0,,0,0.0,16.0,0.0,0.0,Sim,,,,
7460,7461,63131,PELEFOOD DOG 300G,,,,,,,,,,,,,,,,0.0,,0,0.0,6.0,0.0,0.0,Sim,,,,
7461,7462,60747,PELICULA PROTETORA CICATRISAN SPRAY 10ML,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7462,7463,63058,PELO & DERME GOLD 60 COMPRIMIDOS,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7463,7464,803223,PELO & DERME 1500 ACIMA 10KG-30 CAPS,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7464,7465,803245,PELO & DERME 1500 ACIMA 10KG-60 CAPS,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7465,7466,803224,PELO & DERME 750 ATÉ 10KG-30 CAPS,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7466,7467,803244,PELO & DERME 750 ATÉ 10KG-60 CAPS,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7467,7468,801290,PELÚCIA CROCODILO CHALESCO,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7468,7469,802225,PELÚCIA FAN TARTARUGA JAMBO AZUL,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7469,7470,802195,PELÚCIA FAN TARTARUGA JAMBO ROSA,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7470,7471,802142,PELÚCIA JAMBO EMOTICON APAIXONADO,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7471,7472,802141,PELÚCIA JAMBO EMOTICON LÁGRIMA,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7472,7473,801307,PELÚCIA OCTOPUS CHALESCO,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7473,7474,802196,PELÚCIA OVELHA JAMBO-AMARELO,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7474,7475,802231,PELÚCIA OVELHA JAMBO-AZUL,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7475,7476,802204,PELÚCIA OVELHA JAMBO-ROSA,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7476,7477,801311,PENTE GRANDE CHALESCO,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7477,7478,610624,PERFENOL CAP X20 UQFAR,,,,,,,,,,,,,,,,0.0,,0,0.0,198.0,0.0,0.0,Sim,,,,
7478,7479,611796,PERFENOL 200 CAP (20 BL X 10 CAP),,,,,,,,,,,,,,,,0.0,,0,0.0,8.0,0.0,0.0,Sim,,,,
7479,7480,801363,PERFUME EMPÓRIO PET CHÁ VERDE,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7480,7481,801362,PERFUME EMPÓRIO PET ERVAS RARAS-60ML,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7481,7482,801361,PERFUME EMPÓRIO PET FLOR DE LÓTUS-60ML,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7482,7483,801360,PERFUME EMPÓRIO PET LAVANDA DO MAR,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7483,7484,801359,PERFUME EMPÓRIO PET MANDARIN,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7484,7485,801358,PERFUME EMPÓRIO PET ORVALHO DO CAMPO,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7485,7486,801357,PERFUME EMPÓRIO PET VINHAPET,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7486,7487,801356,PERFUME EMPÓRIO PET VINHAPETGLITTER,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7487,7488,62542,PERFUME PET CHOICE ARCO IRIS 50ML,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,,,,
7488,7489,62544,PERFUME PET CHOICE ECLIPSE 50ML,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,,,,
7489,7490,62543,PERFUME PET CHOICE LUA NOVA 50ML,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,,,,
7490,7491,62546,PERFUME PET CHOICE MAR AZUL 50ML,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,,,,
7491,7492,62545,PERFUME PET CHOICE SOL DO AMANHA 50ML,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,,,,
7492,7493,803052,PERFUME SF BLUEBERRY & IOGURTE-250ML,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7493,7494,803058,PERFUME SF CASTANHA-250ML,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7494,7495,803056,PERFUME SF CHÁ VERDE-250ML,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7495,7496,803060,PERFUME SF CHOCOLATE-250ML,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7496,7497,803051,PERFUME SF FLOR PEQUI-250ML,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7497,7498,803055,PERFUME SF MELANCIA-250ML,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7498,7499,803057,PERFUME SF PÊSSEGO-250ML,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7499,7500,803054,PERFUME SF PITANGA PRETA-250ML,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7500,7501,803063,PERFUME SF PROF GROOMER FLOWERS-250ML,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7501,7502,803053,PERFUME SF TUTTI-FRUTTI-250ML,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7502,7503,803059,PERFUME SF UVA-250ML,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7503,7504,803234,PERIOVET SPRAY-100ML,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7504,7505,878,PERIQUITO MIST. TIPO 1 - 500 G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7505,7506,64585,PERMANGANATO DE POTASSIO 100MG ADV FARMA,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7506,7507,60730,PERMANGANATO POT 100MG C/ 500 COMP,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7507,7508,262,PET AWAY AEROSOL CEVA,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,,,,
7508,7509,60803,PET DELICIA ANTIOX STICKS 120G,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,,,,
7509,7510,61253,PET DELICIA CONTROL CAT NAT 320G,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,,,,
7510,7511,61252,PET DELICIA CONTROL DOG NAT 320G,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,,,,
7511,7512,61684,PET DELICIA FRG MAMÃO INTESTINAL 320G,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,,,,
7512,7513,60263,PET DELICIA NATURAL SENIOR +7 ANOS 320G,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,,,,
7513,7514,62509,PET DELÍCIA SR GATOS IDOSOS 7+ANOS 320G,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,,,,
7514,7515,60804,PET DELICIA STICKS SUPER GREENS 120G,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,,,,
7515,7516,802407,PET ESCOVA LILÁS PET GAMES-P,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7516,7517,802360,PET ESCOVA LILÁS PETGAMES-G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7517,7518,802373,PET ESCOVA VERDE-PETGAMES-M,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7518,7519,802361,PET ESCOVA VERDE-PETGAMES-P,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7519,7520,802375,PET ESCOVA VERMELHA PETGAMES-P,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7520,7521,802403,PET ESCOVA VERMELHA-PET GAMES-M,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7521,7522,802367,PET FECHO GRANDE PETGAMES-PRETO,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7522,7523,1389,PET KIT 1X60 UNID FOLDER,,,,,,,,,,,,,,,,0.0,,0,0.0,1.0,0.0,0.0,Não,,,,
7523,7524,63059,PET MILK SACHE 100G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7524,7525,63060,PET MILK SACHE 300G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7525,7526,63135,PET ORGANNACT TABS 60G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7526,7527,63134,PET ORGANNACT 125G,,,,,,,,,,,,,,,,0.0,,0,0.0,24.0,0.0,0.0,Sim,,,,
7527,7528,63137,PET PROB DOG STICKS 160G,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Sim,,,,
7528,7529,63136,PET PROB DOG STICKS 450G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Sim,,,,
7529,7530,879,PET VALLE -  500 G,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,,,,
7530,7531,60234,PET ZENTRUM C/ 30 CAPSULAS,,,,,,,,,,,,,,,,0.0,,0,0.0,36.0,0.0,0.0,Não,,,,
7531,7532,802404,PETBALL-COMEDOURO-BRINQUEDO PARA CÃES-M,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7532,7533,802405,PETBALL-COMEDOURO-BRINQUEDO PARA CÃES-P,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7533,7534,802380,PETBALL-COMEDOURO-BRINQUEDO PARA CÃES-PP,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Sim,,,,
7534,7535,801183,PETISCO BILISKO  GATOS SABOR CARNE 45G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7535,7536,801187,PETISCO BILISKO  GATOS SABOR PEIXE 45G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7536,7537,801177,PETISCO BILISKO BIFINHO DE CARNE 65G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7537,7538,801186,PETISCO BILISKO BIFINHO DE CARNE 800G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7538,7539,801178,PETISCO BILISKO BIFINHO DE FIGADO 65G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7539,7540,801179,PETISCO BILISKO BIFINHO DE FÍGADO 800G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7540,7541,801180,PETISCO BILISKO BIFINHO DE FRANGO 65G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7541,7542,801184,PETISCO BILISKO BIFINHO DE FRANGO 800G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7542,7543,801181,PETISCO BILISKO BIFINHO MAÇÃ CENOURA 65G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7543,7544,801182,PETISCO BILISKO COOKIES SABOR CARNE 65G,,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7544,7545,802757,PETISCO DOG CHOW MIX DE FRUTAS-75G,,,,,,,,,,,,,,,,0.0,,0,0.0,15.0,0.0,0.0,Não,,,,
7545,7546,802781,PETISCO DOG CHOW TORTINHAS-75G,,,,,,,,,,,,,,,,0.0,,0,0.0,15.0,0.0,0.0,Não,,,,
7546,7547,802758,PETISCO DOGUITOS BIFINHO CARNE 65G,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,,,,
7547,7548,802755,PETISCO DOGUITOS BIFINHO FRANGO 65G,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,,,,
7548,7549,802759,PETISCO DOGUITOS LINGUICINHA 45G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7549,7550,802760,PETISCO DOGUITOS PICANHA 45G,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,,,,
7550,7551,802276,PETISCO LUOPET CAT MENU FISH 40G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7551,7552,802280,PETISCO LUOPET CAT MENU HAIRBALL 40G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7552,7553,802275,PETISCO LUOPET CAT MENU MIX 40G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7553,7554,802274,PETISCO LUOPET CAT MENU STERILISED 40G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7554,7555,802278,PETISCO LUOPET DOG MENU FRESH BAR 80G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7555,7556,60242,PETISCO LUOPET DOG MENU FRESH 150G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7556,7557,802279,PETISCO LUOPET DOG MENU MY HEARTS 60G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7557,7558,802277,PETISCO LUOPET DOG MENU ORAL TWIST 60G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7558,7559,801017,PETISCO MAGNUS BIFINHO CARNE-500G,,,,,,,,,,,,,,,,0.0,,0,0.0,6.0,0.0,0.0,Não,,,,
7559,7560,801018,PETISCO MAGNUS BIFINHO CARNE-60G,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,,,,
7560,7561,802619,PETISCO PREMIER COOKIE CÃES AD P-250G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7561,7562,802618,PETISCO PREMIER COOKIE CÃES FIL-250G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7562,7563,802786,PETISCO PRO PLAN SNACKS BAIXO CALOR-80G,,,,,,,,,,,,,,,,0.0,,0,0.0,8.0,0.0,0.0,Não,,,,
7563,7564,802784,PETISCO PRO PLAN SNACKS DIGESTÃO-80G,,,,,,,,,,,,,,,,0.0,,0,0.0,8.0,0.0,0.0,Não,,,,
7564,7565,802607,PETISCOGOLDEN COOKIE CÃES AD-400G,,,,,,,,,,,,,,,,0.0,,0,0.0,10.0,0.0,0.0,Não,,,,
7565,7566,754,PETIT POA  C THERMO COMPLEX 120G,,,,,,,,,,,,,,,,0.0,,0,0.0,20.0,0.0,0.0,Não,,,,
7566,7567,63061,PETPRAZOL COMPR (200MG),,,,,,,,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,Não,,,,
7567,7568,1216,PETPRIL 10 MG C 30 COMP,,,,,,,,,,,,,,,,0.0,,0,0.0,144.0,0.0,0.0,Não,,,,
7568,7569,1193,PETPRIL 5 MG COM 30 COMP,,,,,,,,,,,,,,,,0.0,,0,0.0,144.0,0.0,0.0,Sim,,,,
7569,7570,840,PETSPORIN 300 MG 10 X 12 CP. HOSP.,,,,,,,,,,,,,,,,0.0,,0,0.0,24.0,0.0,0.0,Não,,,,
7570,7571,786,PETSPORIN 300 MG 12 CP.,,,,,,,,,,,,,,,,0.0,,0,0.0,48.0,0.0,0.0,Não,,,,
7571,7572,841,PETSPORIN 600 MG 10 X 12 CP. HOSP.,,,,,,,,,,,,,,,,0.0,,0,0.0,12.0,0.0,0.0,Não,,,,
7572,7573,787,PETSPORIN 600 MG 12 CP,,,,,,,,,,,,,,,,0.0,,0,0.0,48.0,0.0,0.0,Não,,,,
7573,7574,843,PETSPORIN 75 MG 10 X 12 CP. HOSP.,,,,,,,,,,,,,,,,0.0,,0,0.0,24.0,0.0,0.0,Não,,,,
7574,7575,788,PETSPORIN 75 MG 12 CP.,,,,,,,,,,,,,,,,0.0,,0,0.0,48.0,0.0,0.0,Não,,,,
7575,7576,60109,PETZI GATOS PALATAVEL C/ 4 COMPR,,,,,,,,,,,,,,,,0.0,,0,0.0,120.0,0.0,0.0,Não,,,,
7576,7577,60114,PETZI PLUS SUSPENSAO 20ML,,,,,,,,,,,,,,,,0.0,,0,0.0,24.0,0.0,0.0,Não,,,,
